frame,sharpness,glare,contrast,entropy,edge_density,mean_brightness,saturation
../Frames/CRG_frame80.jpg,929.7131730758271,0.13269370750144677,65.9436213167799,4.1154515764104085,0.11885308159722222,156.8033664279514,47.562691130461516
../Frames/CRG_frame145.jpg,606.6581640578968,0.13644736961082177,66.10742126701761,4.053295234688402,0.10768952546296297,156.66925862630208,46.966129557291666
../Frames/ACS_frame83.jpg,2132.38482830599,0.016355839482060184,63.17304822786497,5.0182375618018895,0.2285846851490162,104.87286501284,62.61361728244358
../Frames/CRG_frame23.jpg,671.2625005110842,0.13843462908709492,65.06375207060567,4.073545464606897,0.11175446686921296,159.46963433159723,47.06363039369936
../Frames/CRR_frame69.jpg,854.8819587750667,0.025476300274884258,49.5735170143147,4.468163987846729,0.13447830765335647,117.78569550690827,52.458350513599534
../Frames/CRR_frame72.jpg,1095.2006498618055,0.02546737105758102,49.743156137889386,4.5693033650537265,0.14027902108651621,117.52689095956308,52.83117517541956
../Frames/CRG_frame148.jpg,606.3442383661818,0.1367298267505787,66.22448269296984,4.038359082592195,0.1088325783058449,156.88632959436487,47.0988446270978
../Frames/CRG_frame126.jpg,589.3149215098565,0.1373332836009838,65.98489190936435,4.038673840221324,0.10562981499565972,156.8422356499566,46.77398105197483
../Frames/BRJ_frame61.jpg,1598.865917597779,0.0033399793836805555,40.174508855145014,5.2281457335798995,0.23266737196180556,122.75064324273004,48.789210340711804
../Frames/BRJ_frame12.jpg,1189.2186973687915,0.0030228226273148148,39.429509066581126,5.1679198385999365,0.21924088089554397,119.45777791341146,49.13904837149161
../Frames/BRA_frame84.jpg,1243.4770036309678,0.0037103723596643517,52.02226756281648,4.40146798885463,0.16167613841869213,64.87329225893374,71.02091946072049
../Frames/BRJ_frame122.jpg,1474.417190382282,0.004283537688078704,41.12054831004843,5.198086063529468,0.22732385706018518,113.89444727014612,50.94139754683883
../Frames/CRR_frame151.jpg,725.8928934471094,0.024869904694733797,49.13287792290277,4.375801456689304,0.12727344654224537,117.17012566460504,51.91601912887008
../Frames/CRG_frame16.jpg,817.2182405211739,0.1377548782913773,65.20841136255956,4.076866050798398,0.11703615541811342,159.3046977855541,47.4896962483724
../Frames/ACS_frame41.jpg,2207.451993752598,0.015076700846354167,62.893834128801075,5.036504290978524,0.23163169578269677,104.51146850585937,63.28871640805845
../Frames/BRJ_frame60.jpg,1276.2186733527237,0.003109402126736111,39.46336817165901,5.170896089054307,0.21737738715277777,122.64799239547165,47.74724765353733
../Frames/CRG_frame139.jpg,588.0421281210957,0.1386131004050926,66.20784900222806,4.034024437585702,0.1057903148509838,156.81937606246382,47.18498444733796
